user_name,user_product,helpful,funny,post_date,recommend_or_not,game_time,review
Alrik,97,0,0,2018/07/18,Not Recommended,76.3,actual might quite good know since constant crash inability minimize without crash corrupted savefiles havent get around actually play awful lot need fix optimize would recommend
JoblessBiscuit,100,1,0,2018/07/18,Recommended,97.9,amazing great story fun gameplay mechanic well developed world
Nyxus,114,1,2,2018/07/19,Recommended,87.6,slept gay lizard prositute wake gear steal 10 10
CoolingBroski,51,2,0,2018/07/19,Recommended,123.3,experience par first divinity original sin area good fisrt one case story main character thoroughly recommend pick origin start story game's forte first one uninteresting companion apart jahan main plot deep many different conflict faction different interest interface inventory crafting much easy use multiple window inventory kind annoy first though crafting useful first due fact iteration throw money item like there's tommorow combat system general feel hard cheese thank addition physical magical armor take bit effort crowd control enemy make challenging balance first one even though people may disagree aoe's especially late overpowered summons also powerful first use good distract enemy first 5's really well design particularly fort joy surprise see many way escape prison gripe last part city arx end lose excellent momentum pace may encounter bug performance issue well story get messy somewhat lackluster final bos battle comparison first also small short first one quite contrary world feel small feel play backyarden really long stretch particularly act ii do much variety area enemy really felt like travel rivellon throughout do little lack area kind shame dont get fight interesting voidwoken fight really scarce definetely worth asking price much net least 100 hour complete studio need support might make even well free definitive edition maybe even surpass do enhance edition
Terryjones,143,0,0,2018/07/19,Recommended,78.0,know time imagine dungeon dragon head play group friend many year ago go feeling pleased
"Crouching Panda, Hidden Wallet",186,1,0,2018/07/20,Recommended,98.1,holllllllyyyyyy shieeeeeet amaze even finish one playthrough yet 3rds do i've clock 74 hr review i'll list positive depth character creation dozen different class option combine skill class creation eg want highly strung inquisitor happen able turn arm tentacle wack people get straight bat great narrative long length old-school dnd dm-like narrator evoke emotion facial expression party npcs complex choice lasting effect sikk loot come often look great world design beautiful varied surprising well optimise player co-op mode actual dm sound design great variety atmospheric track tempo change acording current event eg tempo increase battle combat deep complex still fun though take bit creativity really get show masterful design use arrow bomb spell might otherwise forget would hard list great thing here's negative lose server connection friend time play time 70hrs still bad aware save often time consume prepare forget thing leave space play session that's worthy purchase please get
ColOfPopcorn,206,1,0,2018/07/20,Recommended,90.8,good solo coop nice hope make game
Herogamer555,144,1,1,2018/07/20,Not Recommended,71.7,like vague hint leave run circle hour try figure advance quest like die say would walk around patch fire instead decide walk like endless stream 90 pointless dialogue look elsewhere
Phoenix Spiral,32,0,0,2018/07/21,Recommended,95.2,make happy man
El Profesor,60,8,2,2018/07/22,Recommended,294.3,great story bug awesome highly recommend
Actium,75,1,3,2018/07/22,Recommended,43.0,accidently kill sarcastic rat tell immune hit light sorry mister rat sarcasm-detector instal
Bunksha,79,36,10,2018/07/23,Recommended,101.8,play 15 hour straight two day row buy need another addiction
Gustiir,245,4,3,2018/07/23,Not Recommended,75.1,30 hour fun 40 hour pure pain suffering
Squirmonkey,192,36,8,2018/07/23,Not Recommended,94.6,wow play fort joy section blow away combat excellent storytelling immaculate bug glitch sight finish fort joy chapter know every part completely suck plotlines make sense resolve right order massive open area tackle specific order else result certain death nonsensical combat scaling force spend hour use disgustingly-fiddly inventory manager every time level completely pointless craft system i'm sure contains hundred recipe there's way learn carry dozen dozen ingredient clue quest design way spend half time wiki look arcane unnanounced skill check fail combat system show everything offer first level fall thanks poor scale lack new ability exceptionally un-fun source mechanic ability straight they're suppose i'm look mad taunt really excite first chapter however chapter devolve total mess want love can't recommend
panostrovas,7,1,0,2018/07/23,Recommended,251.3,hand best rpg play many year actually actually manage turn turn-based-combat fan mean feat also really enjoy story
Skaterboy67730,86,0,0,2018/07/24,Recommended,121.1,usually write review definitly warrented i've never play top-down rpg like like baldur's gate example ever skeptical i'd like like read review fence buy let tell buy fence turn one favorite game rpgs ever massive story intense ingrossing combat flashy exciting dialogue choice feel real consequential price well worth entertainment value go ahead buy regret
BraveSir,58,0,0,2018/07/24,Recommended,180.2,amaze 10 10
Todd (Buy Skyrim) Howard,168,0,0,2018/07/24,Recommended,381.9,somehow 300 hour play first month get dunno happend
Rocky Tr,21,0,0,2018/07/24,Recommended,103.5,like witcher turn-based rpg challenging gameplay meaningful sidequests rich lore take nearly 100 hour finish first playthrough enjoy every hour much really really want start another playthrough i'm hold definitive edition update august
Gnomium,147,1,0,2018/07/24,Recommended,21.3,like like rpgs definitely love dos2 take do-whatever-you-want element put neat tidy ui like class start definitely class end huge amount spell ability keep fresh challenge definitely play lot anyone need pal play dos2 hit
ioffend01,118,0,0,2018/07/24,Recommended,226.4,good
Zambabi,139,77,49,2018/07/24,Recommended,72.5,friend keep leave finish
Über Ginger,163,1,0,2018/07/25,Recommended,200.6,simply amazing
ch3244,189,3,2,2018/07/25,Not Recommended,6.3,story boring gameplay slow-paced ability limited annoy narrator play baldur's gate instead
Stix,223,1,0,2018/07/25,Recommended,37.2,highly recommended
ammocats,5,1,0,2018/07/26,Recommended,402.9,fantastic fun i've year there's occasional bug there's much detail gameplays layer layer plotlines quest sad get end probably play
Dr Pepper,58,0,0,2018/07/26,Not Recommended,17.1,last area arx still completely bug unplayable sink way much time wont even let finish beware
[EU] Swagmaster Love,325,2,0,2018/07/26,Recommended,165.9,consider year 2017 gaming industry lack super high-quality aaa game simply try create best possible respective genre without try hard cash-grab overly cut cost really shouldnt reception witcher simply show starved consumer quality-games divinity original sin look absolutely gorgeous stun island stun character amaze color feast eye universe developer create interesting overall excellent suit genre perfectly add extra touch insanity therefore support player-choices quite frankly go insane often rpg deliver replayability often deliver lot significant choice influence world around ton way solve terribly mess thing encounter innovation modding-support need count one create adventure mod base even complete game-master mode feature like craft interesting touch entirely ignore youre spoiler havent watch trailer yet speak animal pick trait that's absolutely incredible animal simply connect u whole different level wouldnt touch poor sad puppy eye even ground-effect base combat also nice touch several connection fully voice even narrator really listen closely hear every voice actor perfect come fully voice i'm really nitpicky can't hire best voice actor thousand character perform level i've get criticise though multiplayer multiplayer-dialogue function mean first player click npc get talk without input others sure punch teamspeak start complain choice that's fun there's pvp function dont really feel like that's thing i'd like end start coop session something like dice-rolls whoever get high rng get say line something like swotor tl dr offer serious bang buck i'd struggle ask recent game high quality
Nobinobi,785,1,0,2018/07/27,Recommended,26.1,recommend yes
Revolver Carlcelot,159,0,0,2018/07/27,Not Recommended,34.9,let clear bias game choose camera perspective character detail talk preset animation use every sentence terrible close whole design look wrong end pair binoculars hard take story seriously appear one take animation seriously i'm subject immersion hell suppose get immerse control matter i'm use keyboard controller control scheme operating crane lift wear beer google inject sea urchin venom finger perfect world would able operate horrid free camera controller combat key would want ask reason people really enjoy move character mouse camera keyboard one people control main reason play game's campaign reason continue play master mode perfect friend adhd can't contain within tabletop simulator look continue campaign one reason want buy price worth alone even 30 dollar near-perfect create fiend play still half-wish get refund
LÄMPrey,378,0,0,2018/07/28,Not Recommended,57.1,gud
SteveOhh™,87,1,0,2018/07/28,Recommended,14.1,one best rpgs ever play wish time sink masterpiece
JTT,473,0,0,2018/07/28,Recommended,141.5,everything kid could ask take
TinFoilArmor,27,1,2,2018/07/29,Not Recommended,11.6,kind can't refund get negative review
Betagold,152,0,0,2018/07/29,Not Recommended,96.0,bought play co-op girlfriend really enjoy first series six hour need put almost every gaming session end girlfriend cry sad animal story mistreat dog abound that's thing can't deal put away shame aside love almost everything issue go playable would recommend almost anything else
przemekk834a,102,32,11,2018/07/30,Not Recommended,384.7,well play lot decide write review although usually give negative score although must admit maybe bit harsh quality especially art side music graphics world design etc simply marvelous also deep complex combat system theory look awesome practice many criticism boil simple statement explorer mode much easy classic mode way hard lack sweet spot difficulty two think really problem i've beat classic get much fun frustration annoyance problem difficulty rather irritating design mistake developer make example ai cheat certain mechanic unfair example charm spell make enemy fight side short time enemy also use enemy charm ai take away control character charm enemy give control ai behavior differs charm enemy character frequently skip turn flee character either attack party senselessly waste resource potion scroll sp obvious cheat similar problem taunt ability try extremely hard physical restrict casting range ability target must sight path must interrupt etc look cool paper really lead tedious gameplay isometric perspective convenient judge spatial relation like required precision constantly force adjust position trial error every movement cost action point must frequently save reload movement result right basically effect gameplay cool mechanic force save reload scum pawn talent fix consume one talent slot enable default addition terrain navmeshes buggy often think path block although visually love give unpleasant surprise player conversation innocently look npc often lead fight half dozen guy appear nowhere solution save reload cheese position team away send one talk conversation teleport back finish conversation fight start term definitely doable extremely anticlimatic immersion breaking teleportation op easily spammable lead irritate situation waste time position tactically team enemy ai decide spam nether swap teleportation shuffle around deep sh call diablo loot system gear level everyone seem hate devs still push game reason force replace gear every level two way upgrade much sense progress character level meet high level enemy constantly always pushover unless find adequate gear level source magic totally underwhelming except dome protection high-tier spell get near end never feel like powerful sourcerer suppose weakling try survive hard unbalanced fight offset cheesy countermeasure like dome protection mention resurrection battle resurrection scroll prohibitively expensive beginning cheap near end easily stock dozen help morning person talent make almost immortal many ui problem omission movement team map exploration terribly slow fast mode like poe game chain unchaining drag portrait awkward chain unchain button would nice one inventory management suck game genre much gear management require major hassle lack sneak unsneak command edge panning trigger even use scrollbar inventory way list inventory name hell blackroot plant look like force save scum reload time often see load screen case absolutely terrible even long poe although appear map exploration full map load frequent reload due trial error gameplay make hate loading screen quickly could list lot issue fact ten review would long separately big whole generate lot annoyance start lose patience long normally would good thing content creator fantastic job prepare much amazing content worth price use play get frustrating tiresome time spend recommend steal away lot hour time give much fun satisfaction hoped kept playing hop would get good late stage maybe level respecing team experiment lot never really
D!vA,79,41,0,2018/07/30,Recommended,596.9,definitely worth
LowesyPC (Uhtred),256,2,0,2018/07/31,Recommended,43.8,wow one best rpgs freedom play want time character creation screen great choice pre-made origin character lore deep world relationship quest go character class choose perhaps ifan rogue style fighter play pick mage grand warrior style freedom story deep reward allow generally play wish skip ahead come back avoid quest world rivellon much go make hard put try friend make little difference
New Harambe,34,1,0,2018/07/31,Recommended,158.4,first ever turned-based rpg i've ever play buy honestly know i'll even like read review decide buy friend birthday say want i'm glad decide buy incredible immerse moment finish create character blast play learn harsh combat understand element surface work interact world importantly explore can't count amount time ignore main quest want explore map many interesting place world would sin find absolutely recommend larian deserve money heart soul put they're even release huge patch next month definitive edition fix complains fan free
Popo,355,4,0,2018/07/31,Recommended,195.5,pro choice matter effect story multiple diverge end non repetitive quest quite fun reward beautiful graphic customizeable character exquisite ost soundtrack truly-solid complex isometric rpg suitable casual hardcore player story mode eachorigin character story good pricing consider quality length replayablity workshop pretty good class con none overall 10 10 worth full price play tactitian mode suggest experienced player create summon geo class
Lemon,91,1,0,2018/07/31,Recommended,132.6,frustrating time worth
Scallywag,164,0,0,2018/08/01,Recommended,99.1,pyromancer obtain teleportation gloves 10 10 would drop friend fire
NoSisterFisters,9,0,0,2018/08/01,Not Recommended,130.9,seem like truly great incredibly poorly optimize perspective run like trash pc especially consider machine run skyrim fallout mod without hitch try everything imaginable thing simply run 30fps second tank less 10 fps unless pretty damn new computer give skip
dragon master trainer,99,0,0,2018/08/01,Not Recommended,151.4,awful in-game mechanic disables extremely overpowered build favor computer instead result watch ai play minute time often time i'll minimize come back minute later see computer still play battle since control what's go decent story line funny joke terrible
Archos,134,0,0,2018/08/01,Recommended,111.7,play 111 warn stick rule moo garbage barbie package
Grigori Rasputin,131,0,0,2018/08/02,Not Recommended,1.9,nop
Nakor,418,0,0,2018/08/02,Not Recommended,91.2,would clear recommendation great would stop crash every hour sometimes time one fight crash mean continue run background cant close task manager
Templar,141,0,0,2018/08/02,Not Recommended,321.7,pay full price dialogue annoy bug dialogues stop work try fix didnt work far suggest dont mind bugged game maybe buy sale
Wage-Slave,207,1,0,2018/08/03,Recommended,162.8,epic
GriNGo,37,0,0,2018/08/03,Recommended,170.8,even work art
dexterkuo93,164,0,0,2018/08/03,Not Recommended,80.8,direct crash
Marius,161,10,0,2018/08/03,Recommended,270.2,amaze complex combat keep pull back story immersive write review warn end amaze get end sudden want throw weird puzzle mechanic fit flow also really annoy bos fight follow combat mechanic yet party boss like 10 thing get back ap action point next turn play lone wolf able reccommended advance player last warning buy beautiful still bug many quest glitch result get xp award complete quest large list google time come one quest bug play others least 10 quest bug worth end
johnqwilson,64,2,0,2018/08/04,Not Recommended,123.3,really want like love divinity original sin--the original enhanced edition original 10 10 grant o beautiful wide variety interesting skill great skill combination possibility obvious massive effort put together four problem lack craft os original end craft equipment superior dropped item craftworks property top drop want crafted equipment fit strategy life good os crafting useless bother stockpile loot crafting one joy style sorely miss combat bore os suffers problem dragon age ii way get tough tier combat play battle multiple time memorize spot enemy spawn position advance accordingly watch video show spawn point positional tactic battle horrible approach combat os original tough fight require real strategy survive os require strategy watch video fight position video use spell fight become almost easy insane power spike level level 16 fight impossible level 15 party piece cake level 17 party make linear little freedom explore real way tell right order thing watch walkthrough video os original rather like lvl party take lvl char-boned archer o possible level provide huge difference base stats stats equipment buy etc much lack engage story o 2's story feel like afterthought os original real character development truly original twist turn leave inspired fantasy something felt like could really happen os original silmarillion-esque quality ad description nine hell seven heaven o interest read watch right really contemplate alternate theory cosmology universe o try copy story pattern there's nothing really interest os 2's story read like typical choose adventure book go almost feel bad lot people put lot time make first special miss spell combination probably interesting thing o really impressive that's enough
Riptide,61,248,8,2018/08/04,Recommended,195.5,play week say dos2 replace skyrim time favorite rpg good pro voice act graphic turn base combat immersion factor get solid 10 finish far story interesting even story end stink still draw factor re-playability already apparent i'll play available character experience story main story line pre-created character story choose create character mean available pre-created character compatriot story complete current playthough i'm go know sebille lohse's story finish they're party gotta play find story end extremely well craft rpg one clear unmistakable winner kudos larian self-publishing avoid pressure release complete intend guys get correct although i'm fan third person overlook party view point game prefer first person eyeball forward one succeed grasp attention refuse let go i'm drawn focused worried sssso happy fight character control still alive i'm almost bounce seat ready loot blast play downside i've felt far really terrible inventory management there's load stats rpg want stats high possible well ain't gonna happen there's agonize struggle around apply puny number level point plethora possibility loot that's uncover variety statistical application distribute well want best give arrrrgh like extra point one two stats one choose maybe could give character lose stats grrrrr maybe keep later maybe i'll sell wait maybe it'll useful situation ever blank i'll sell i'll keep later arrrgh involve time frustrate overly time consume there's many item enhance variety disparet statistic overwhelming like 20 page menu delicious food great restaraunt starve man want i've always opinion less embrace there's lot item lot different thing i've probably spend time try figure get maximum impact i've spend explore i'm really unhappy though minor annoyance craft mechanism could take deep dive people like explore type mystery try item hoard ultimately lose certain discovery hey good y'know may miss side quest there's much content discover even though i've break side quest far i've forget press onward quest currently let put way inventory management tedious explore certain item open additional quest sheesh enough already oh put point pet pal talk animal open probably dozen side quest fun mean there's hundred quest along way open dozen awww go get time easily worth current price around 40 favorite gaming experience rpg's divinity original sin favorite time well do larian
Somi,19,2,0,2018/08/05,Recommended,139.9,play twice still feel like im still miss lot hidden stuff inside start play cant stop dont wanna stop also first rpg ever im suprise good 100 recommended
dklee1102,33,3,0,2018/08/05,Recommended,90.2,first foremost first rpg experience must say i'm impress develop small dev team exceed expectation read review know positive anyways mention negative people seem either overlook neglect fort joy driftwood first half ish highlight nameless isle especially massive disgrace would rather annoy part lack interesting side mission island make lose lot interest also glitch include get stick knock part story dialogue different text disconnect companion randomly none game-breaking annoy moreover late fight specifically last fight pathetic way easy first timer recommend play difficulty high classic sake late part beginning crash every minute might ask well problem apparently allow graphic card overclocked let alone run stock speed open msi afterburner every time want play low core memory clock 50 absolutely they're lucky 1070 ti run fine even downclock otherwise would able play secondly master save automatically get kick sometimes force reconnect despite problem definitely buy dos3 future treat boy ovis haran well trade kill say goodbye
Kozzion,125,1,1,2018/08/05,Recommended,126.7,long review would keep long away play would waste time
RENBiTTER,12,1,0,2018/08/05,Recommended,208.2,dream childhood memory story algorithm really want make young thank much make always support guy muah
KHAAAAAAN,198,1,0,2018/08/05,Recommended,515.2,khaaaaaaan
"Sir Kirby, the Festive Pheasant",105,39,2,2018/08/05,Recommended,187.2,close 10 10 possible plenty encounter play impact simple interaction might think much amount interplay absolutely amazing i'm almost certain hundred hour still miss really small nuanced thing come never play first still absolutely love single player completely awesome even bit work group friend play awesome following review speak without ever touch modding anything beyond base campaign complaint lookout grasp spell interaction bit steep start mages instance may poison undead tank heal hit spell call fortify remove heal sometimes rope conversation character pursuasion char force spill spaghetti rope team fight line sight time 10 kill cry single tear npc sometimes snip solid wall spell mileage vary greatly player computer charm taunted npc may cheese turn seemingly always force something absolutely silly try kill whenever character charm taunted absolutely destroy inventory full consumables though always use rain scroll first late level lot particle effect interaction computer may take quite bit time decide turn sometimes depend good computer unstable playstyles quite viable instance battle mage possible really ideal end splitting damage physical magical resistance make crowd control nigh impossible real damage physical magical spell come hit hit point directly spirit vision thing let talk ghost great lore perspective easy forget versatile actively think actively think pretty much spam walk across world hop miss fun little lore tid-bit fight straight brutal quite know what's go say afraid google bit help really struggle despite complaint really minor inconvinences time time think like speedbumps middle really awesome racetrack like can't deny rest racetrack awesome though sometimes wish could run without speedbumps finger cross grievance remove enhanced edition pro initial learning curve basically get sit back relax explore amazingly intricate world well write well voice beautifully animate beautifully build npc world live get lot self-insertion capability either play righteous hero scourge land fun story minor spoiler i'm play beast last leg life beat unfairly condecending copy amadia duna he's shackle he's maim he's cripple he's floor he's fire he's inch death team long since abandon save one lovely summoner fane incarnate waga champion true heroic moment try send charge batter ram knock one get see happen champion charge member divinty crash soon spell cast 11 10 would get rekt
Avigoat,10,16,1,2018/08/05,Recommended,85.9,would compare show death note first half absolutley amaze second half lackluster first half driftwood many quest thing quest interesting last immersive city feel like live second half your're 3rd island idk happen lose magic island pray infront stone quest one main storyline reach arx dissapointing island get bit good quest main story interest well combat entire great good progression feel like character truly ready become divine play friend great experience keep want play till end definitly worth first 40 hour immerse world however 3rd 4th island fall short rest
Holiday,185,2,4,2018/08/06,Not Recommended,182.9,truly enjoy however recent error bug perhaps delete save file completely happen lose fight go back load save remains start unfortunately wont touch
ophir1409,116,1,0,2018/08/07,Recommended,49.7,40 hour finish act 10 10 would play redhead woman
The 4th Survivor,110,91,7,2018/08/07,Not Recommended,70.5,really want like dos2 consider boast dm mode custom community content nice graphic interesting plot dnd-like gameplay however one thing completely ruin already play dos1ee one thing way combat handle armor system everything shape objectively well compare experience divinity original sin enhance edition even play divinity original sin play though armor system quickly ruin gameplay pigeon-holed buddy style play armor system basically health bar physical magical armor prevent crowd control effect till broken replenish way health sounds pretty interesting good paper right however practice mean crowd control impossible use enough physical magical damage give enemy want use ability question become problem people want build tanky character multiclassed character unable enough damage ever useful compare dos1ee best example give compare versatility building character first play friend go full support basically reverse engineer bard class mix bunch different magical school always able contribute mutual success even without use damaging spell could still use decide specialize heal haste dmg buff accuracy buff etc contrast character build towards maximize health resistance whilst also use handers basically tank use shield successful lot fun even though neither u focus damage play dos2 quickly realize mix match even different focus hamper ability deal give situation enough damage use 90 ability effectively thanks armor system final gripe lone wolf break compare dos1ee dos1ee friend decide choose lone wolf could still single companion one use companion make sense buddy decision right well dos2 one take might well even one extra companion party lose effect lone wolf whatever reason additionally pick lone wolf dos1ee mean strong party option people want manage character preferred different style play case dos2 quickly find viable option entire lone wolf go pure damage build every option much bad cannot really expect fun try anything pure damage thanks armor system implement combine change lone wolf make overpowered instead different never really expect put sequel much fun first dos1ee character unique well think dos2 character become thinly armored artillery cannon batter ram necessity rather ingenuity disappoint dos2 really want like love buddy get bore even finish campaign compare play dos1ee put day day maybe definitive edition solve issue remain doubtful base armor system implement existence practically sewn point even second comb devs likely keep much
vronogore,113,1,0,2018/08/08,Recommended,258.1,opus magnum isometric rpgs
Leviathan,55,1,0,2018/08/08,Recommended,126.1,favorite crpg
An,135,1,0,2018/08/08,Recommended,39.5,developer care buy full price buy definitive edition full price support play lot get first part decide play divinity original sin first get anyways still divinity original sin content game overflow also skim music always spend min obligatory menu screen idle theme play first play
dont forget to blink,61,2,0,2018/08/09,Recommended,220.0,nice
Nev,78,1,0,2018/08/09,Recommended,153.9,everything fire like always start combat boom burn i'm stand around suddenly something catch fire catch fire like pyromaniacs wet hot dream oh fire tentacle rain blood turn guy bloody mush explode another guy say bloody mush control good
Invisiblue,137,2,0,2018/08/09,Recommended,90.0,far one best game ever play life note dont usually like turn base combat game general really blow mind regret get sooner simply saw turn base combat tag pro beautiful graphic especially ocean water interest companion almost npc interest way talk animal cool multiple way complete objective every choice matter huge map explore map total quest brain dead chores kill quest fetch quest really hundred hour play time con sometimes really hard figure next quest sometimes hard click enemy tight spot misclick waste ap movement framedrops even high end pc gtx 1060 i7-8750 bug glitches kinda acceptable consider scale
ObsceneNameHere,270,1,0,2018/08/10,Recommended,43.0,really like gameplay awesome turn base feel slow graphic cool style remind much like champion norrath up-to-date customization nothing special come avatar creation multiplayer fun similar feel really wish solid server browser people host game make friend would really take bottom line awesome turn-based really fun friend price tag ceiling 45usd
kraflbart,121,1,0,2018/08/11,Recommended,145.0,play little say excellent pro wipe entire village play skeleton get heal via poison con need friend get fun would recommend
gamblor,124,17,9,2018/08/11,Not Recommended,75.5,end pain tedious obtus chore slog show promise begining spend cache good lamentable amount particular quest annoy fight regard quest pull hair look answer far many google require combat might well good book read everything move around really end frustraiting fun far easy entirely disabled slow steer clear good hype
[MFH]Leviathan,157,1,0,2018/08/11,Recommended,76.6,havent enjoy singleplayer extent since witcher iii take grasp concept mechanic due fact never play turn base rpg get use couldnt stop playing highly recommend
DenGrove,101,0,0,2018/08/11,Not Recommended,77.7,mad terrify taunt charmed etc ruin completely every encounter act ready sit watch character run around dinking potion 30 min even exaggerate much tabbed one fight min open tab character still control portal dream fight tipping point finish decide replay
Astérix φ,277,1,0,2018/08/14,Recommended,83.6,probably one best rpg decade deep combat system use dynamic element combination great story deep fun take dozen hour complete can't recommend one enough
The Iggy Special,148,1,0,2018/08/14,Recommended,111.1,one best game i've every played
Mistake Not...,446,0,0,2018/08/14,Not Recommended,135.7,arbitrary end take away control story away player ruin
Hiro Dragcat,157,0,0,2018/08/14,Not Recommended,67.0,really like start crashing hour play crash minute open well force restart computer way fix issue
AMM0,114,0,0,2018/08/14,Not Recommended,73.3,crash constantly
Polarnaut,49,38,4,2018/08/15,Recommended,376.8,wont half review good find first part pure luck combat blow away around time finish original sin announce decide buy soon come that's much look forward say best purchase ever usually wait discount buy one without doubt worth price tag may seem overwhelm first that's make sooo much fun opinion bring replayablitiy glorious satisfy combat make want keep come back there's nothing like freeze puddle ifan trip godwoken damnit ifan story pretty awesome really feel character really invest adventure love would definitely recommend bring faith single player turn-based combat rpg genre
lowenklee,41,6,1,2018/08/16,Not Recommended,109.6,quick matter background info day generally enjoy action type rpgs stranger old school crpg genre say regard os series enjoy first game's story world space mythos light-hearted touch combat mechanic rock-solid highly compel recommendation narrative thematic element improve maintain original's strong combat mechanic decide give sequel go 50 hour invest awful surprisingly dull mediocre generic storytelling admittedly good game certainly nothing get excite combat encounter feel jarringly arbitrary ridiculous everything reduces fire teleport regardless enemy type slight hyperbole new armor system add nothing tedium there's quest tracker may well completely omit ask hand-holding map marker least capture salient detail receive hint tip dialogue consistent basis finally there's unforgivably antiquate ui inventory truly worthy nothing scorn much make game's difficulty difficulty manageable simply turn prepare well learn good tactic manageable bad mechanic even present pretty wrapper perhaps gm mode co-op game's redeeming feature fair enough money single-player gamer certainly fun considerable effort invest ignore shortcoming worth trouble particularly personal recommendation buy sale caveat emptor
Baby Benjamin Franklin,47,0,0,2018/08/16,Recommended,123.4,start 20 game friend never finish single one 10 10
the-twist,89,1,2,2018/08/17,Recommended,202.9,wanna turn final bos chicken teleport lava cool want summon demon turn invisibile let deal everything cool want play dwarf grow spider leg medusa head wields spoon combat cool want level telekinesis combat throw giant barrel painting people cool want play gay lizardman skeleton gay skeleton sex 10 000 year-old necromancer cool year last year year every year someone prof otherwise
Bayid Murdafurka,40,1,0,2018/08/17,Not Recommended,4.1,turn base combat really ruin slow might well get pen paper roll dice anyone look diablo type dont get pity rack hour play miss refund time take long get meaningful combat
Yoshi,83,1,1,2018/08/17,Recommended,161.7,ablurburebro gruyerbrlrlarb burbgurbghrgbb yramblrbo bubgrbugr urhgrhgnrbef erhgre ugeruthero arfbergrigr ghrhugr treburbrerburdu eiruhiuhegiheruigriuhre
!Tits McGee,101,1,0,2018/08/18,Recommended,323.2,buy
Nut while i kms,136,1,0,2018/08/18,Recommended,140.6,excelent come gameplay must play downside someone play divine divinity great lack atmosphere
Shawn_xxxxx,7,1,0,2018/08/18,Recommended,122.1,good time play friend ton way play good feature re-spec character anytime want find hard change play style anytime want
Emjolneer,71,1,0,2018/08/18,Recommended,87.3,please sir let live life
Bumler,138,6,0,2018/08/18,Not Recommended,97.0,really want like honestly backwards step every aspect compare dosee opinion story boring combat repetitive world design act progression seem lazy co-op achievement break felt like joyless slog start finish
iScott,155,1,0,2018/08/18,Recommended,91.7,amazing journey make even well best friend
Ragefighter,302,1,1,2018/08/18,Recommended,446.0,accidently murder least half people fort joy drop painting alexander one off-duty character mistake great start really wish could revive party member think get little greedy decide muel one guy valubles interior fort use quick travel telekinesis get stuff blacksmith poor blacksmith decide start walk move chest closer instantly die load belonging say chest head kitchen time carefully move close enough sell everything need npc's make quite kill zone cost also learn drop stuff people kill believe work heavey stuff like chest full junk huge painting honestly want kill people via wizard oz style house fall give tele skill little utility
Tim-Bot,68,8,0,2018/08/18,Not Recommended,92.7,take everything love first change enough make frustrate miserable experience want fun stick first also quest buggy give miss
Leonardo,125,11,2,2018/08/19,Not Recommended,146.0,absolutely enjoy content gameplay problem clearly show tell tale sign budget care fix many bug crasher plague certain part completely crash every hour run several instance bug halt vital gamplay mechanic force save quite often part seem unfinished mere afterthought come certain quest story element recommend can't official put problem fix
PsychoZaku,123,2,0,2018/08/19,Recommended,82.6,one best game ive ever play
Terrainosaur,26,34,11,2018/08/19,Not Recommended,138.8,dos2 tabletop rpg would bad master ever stag trap every battle trick lone person call reinforcement off-map run right next stick unable react combat start ambush common fight sometimes enemy even appear thin air shoot situation script kill whole party either get around exploit avoid amaze enemy always go first ton action point try ambush one sentry friend detect distance come run struggle improve basic gear spell monster blast spell hard find create every enemy seem able make opportunity attack spend point get stray click reload undetectable trap kill party one underneath crate accidentally pick heard look trap instant explosion even try move barrel try open accidentally click item town nearby npc immediately get bad attitude sometimes attack stray click common theme cast poison ground undead character could step heal notice last action point click poison send next character run stand poison opposite try hero need apply many npc attack fail persuasion check even think side consequence play serial killer nobody walk building see body alert town guard lot online advice turn quest kill quest-giver experience save man's life try put fire house spell say damage house attack play noble adventurer wicked thief play scavenger enter every abandon house mouse every spoon see worth take countless situation can't anything they're design make feel bad orphan baby animal child incurable disease poor starve spending pile gold next magic dagger try heal beggar get kill roll eye quest quest impossible start unless talk npc right party member carry right random object choose right dialogue option get one chance lot bugged quest quest can't complete arbitrary reason countless object seem useful extra careful sell thing later turn quest item lore garbage many book find random scribblings nothing story look title clue divinity original sin tell anything encourage use exploit encourage break tactic trick like teleport whole party prison cell teleport guard kill one time guard key door lolsocool experience like chew gravel expect spend hour manage inventory can't label bag easily find herb load time long i'm run new game pc number ridiculous annoy trick mean need save reload often there's way speed animation enemy summons skeleton summon skeleton sit minute get act short divinity original sin boring annoy there's little playing non-stop joyless deathtrap design make feel bad spending hour save reload think designer actively hate customer
Rear Admiral Saul,121,0,0,2018/08/19,Recommended,177.6,truly gem look forward defenitive edition
Asherlay,20,0,0,2018/08/19,Not Recommended,2.9,really want like combat ridiculously hard terrible also pretty confuse dont really like fact quest marker weird show need go
Luminaria,5,7,0,2018/08/20,Recommended,47.4,great i've ever play ignore hour buy play first time support devs
Azizi,260,1,0,2018/08/21,Recommended,86.8,would recommend gamer enjoy rpg amazing voice act soundtrack graphic gameplay storyline endless number way play give player much freedom world combat also nice see developer work great couch coop experience well 10 10
Space Shrimp,136,363,42,2018/08/21,Recommended,310.4,i'm good review leave recommendation believe one best role play game feel like heresy
