,review,post_date,useful
965,one enjoyable rpg game i've ever play one top gaming experience ever i've scratch surface game hard put much fun much potential replay modding aspect game campaign mode,"September 24, 2017",2 people found this review helpful
966,large improvement first give hour upon hour enjoyment possibility come game master mode day modding support,"August 30, 2017",2 people found this review helpful
967,early access review larian do engage story polish combat system great,"September 5, 2017",2 people found this review helpful
968,early access review easy fall play first divos ee can't wait voice acting little update release full game launch next week great game already i'm hour can't wait rack hundred hour several playthroughs like first installment,"September 5, 2017",2 people found this review helpful
969,early access review play first game enjoy even bite really love one i've put 70 hour early access alone love everything graphic gorgeous story intriguing there's nothing can't usually like turn-based combat man make fun much thought go every move make outsmart enemy fantastic ai btw use environment element advantage honestly like rpg's must-buy really can't recommend one enough,"September 5, 2017",2 people found this review helpful
970,early access review brilliant tactical rpg deep story complete freedom beautiful graphical engine even slight interest tactical rpgs good even early access,"September 5, 2017",2 people found this review helpful
971,genuinely one best game ever play first time play game genre cannot speak highly enough finish main campaign along lot exploration right around 70 hour time dive game master mode see awesome community come player-created content tldr buy game enjoy game,"September 23, 2017",2 people found this review helpful
972,honestly think best rpg ever play world huge colourful interest character great dialogue combat fully flesh hard stop playing seriously game masterpiece,"September 23, 2017",2 people found this review helpful
973,spend 20 hour beginning island first playthough i'm start second playthough beginning island experience completely different 10 10,"October 24, 2017",2 people found this review helpful
974,game bloody masterpiece quite frankly i'm lose word honestly expect bore hour wrong perfect 10 10,"September 25, 2017",2 people found this review helpful
975,great game love played beat part game like arx city part everything else fun get friend gm mode alot fun well,"October 3, 2017",2 people found this review helpful
976,product receive free best necrofire simulator 2017 10 10 would engulf whole area necrofire oh sex elf girl narrator describe everything,"October 7, 2017",2 people found this review helpful
977,wait game long time play alpha want fully experience game developer intend game blow expectation water simply in-sane full voice acting also simply do amaze truly truly enjoy every little thing really take time emmerse world barely leave first town camp area already 57 hour play easily go get 400 hour glad support title sincerely hope see kind game future larian 10 10,"September 26, 2017",2 people found this review helpful
978,meet woman daughter madman kill long ago tell saw dad corpse beach ask im sure show dad's ring take ring run father corpse like heyyyy love ring chase meet beach kill front dead father 10 10 gonna kill ring,"September 27, 2017",2 people found this review helpful
979,game amaze one best genre far easy get bad thing say game final act get little bit messy feels little bit rush final act game point genuinely idea suppose look internet help everything else however top-notch gameplay combat stupidly fun story quirky engaging character questlines absolutely phenomenal easily one best game year hand 10,"October 3, 2017",2 people found this review helpful
980,long time since game capture attention solidly character development personal really feel pain suffer write narrative combat challenge fun late early game element able respec time take away fear get wrong text voice first class voice actor close come pen paper gaming year always gm never player heartily recommend game anyone best rpg pc gaming offer 10 10 play play lohse final level 21 satisfied end story buy game even full price well worth money larian studio await next game bait breath,"November 1, 2017",2 people found this review helpful
981,like game,"September 22, 2017",2 people found this review helpful
982,oldschool rpg coop,"September 21, 2017",2 people found this review helpful
983,early access review play hour far seem like great game road far multiplayer pretty addictive visuals really nice love turn base style look video game combat join game people join game need little work ui could user friendly give 10 early access,"September 16, 2016",2 people found this review helpful
984,started semi-reluctant hop play co-op friend hardly anyone friendlist game hour could say screw divinity original sin hillarious moment nice likeable character combat excellent great combine environment ton spell skill smash freeze break bleed opponent elf lick arm villains gotta hate story really captivate beginning end finish game ready play every playthrough feel different many hour play already isnt single regret buying play game,"September 24, 2017",2 people found this review helpful
985,love game one best game ever play life story rich voice act make really helpful like read dialogue play game multiple time would different experience time play reasonably price intelligent give freedom epic adventure,"November 24, 2017",2 people found this review helpful
986,product receive free i'm write brief review way actually give game justice word feel write something game consume life past day let's get start fact play previous divinity game however huge fan crpgs stem time originally sit play dungeon dragon dungeon crawler pool raidiance ruin myth drannor since time backtrack play neverwinter though never actually complete well wasteland fallout series pretty much mainstream crpgs people familiar day ago friend toss game gift honestly thankful game breathe new life fascination genre get go game forgive ignore obvious sign die even normal difficulty lack perception game qualm stamp expectation dust even pay attention still way handle ground effect along spell aoe actually impact good think twice cast poison spell undead mage may low health may end use resurrection scroll instead one may send domino chaos smash together kill literally everything battlefield well difficulty spike horribly though get hang thing actually breeze use kind tactic especially classic mode though give credit enemy ai time smarter good geeking mage rather go tanky knight front center however downside well undead enchantment appear intensive purpose elf yould know undead cast heal spell digress 60 hour game finally lot exploration start explore place initial island love game even even half feeling obviously negative already state someone else feel issue heartily reccomend get gift actually wish able buy,"September 24, 2017",2 people found this review helpful
987,get 80 hour around 30 game still load game leave play i'd say 100 worth,October 11,2 people found this review helpful
988,early access review even game alpha time several time polished enjoyable game currently difficulty battle thought go strategy incredible although bias since huge fan turn base fight bit infuriate first since fight get first pretty much destroy get handle work lot take first discourage push spending time play game know enjoy game think would,"March 25, 2017",2 people found this review helpful
989,fantastic game get hang combat intro tough due start money gear ready creative beginning,"December 3, 2017",2 people found this review helpful
990,love game much go work larian studio,May 28,"2 people found this review helpful
1 person found this review funny"
991,one best game play long term co-op game friend especially like rpgs good mix high player agency good writing larian's detailed setting still feel fresh even 15 year lore building beautiful soundtrack good voice act sound effect worth mention,"November 24, 2017",2 people found this review helpful
992,best thing since baldur's gate period eat isometric classic rpg hater basically even remotely enjoy role-playing fantasy magic co-op rich story amaze character random bug beautiiful graphic amaze soundtrack must try game,"November 25, 2017",2 people found this review helpful
993,buy game day ago playtime atm 17 hour need careful lads pro amaze soundtrack find stop play time listen soundtrack cause think might change enter area happen since final fantasy 10 npc really well write voice act amaze fane red prince assasin dude beginning thats people party btw turn base combat really good also challenge even low level difficulty game look amaze max graphic setting water make wanna jump swim quest completion do really well one quest feel like chore actually direct marking map go might show location npc location rest figure really nice oldschool vibe init tutorial island take 17 hour cant imgaine much content rest game con battle might frustrate beginning familiar skill take several attemps several quest normal mode party demolish mob really bad thing cause need game make u learn gameplay try best understand might frustrate poeple camera camera pain try change view time order loot everything take time get use overall game really amazing give deep athmospere like furst use play arcanum icewind dale totally recommend,"October 21, 2017",2 people found this review helpful
994,excellent game negative review rediculous expectation language translation almost 100 000 line voiced dialogue ready release well worth purchase,"September 15, 2017",2 people found this review helpful
995,i'm play multiplayer friend really way fun combat misadventure follow story interaction fantastic one player start talk npc listen whole exchange well complete voice act npc dialog see friend's cursor debate dialog choice want reply always end talk one fit attitude fun never stand around someone awesome dialog quest npc nothing always listen hear story combat combat really well do especially environmental variable condition instance classic divinity situation use lightning cold someone standing water wet stun freeze respectively great plan go take group enemy someone group make rain battlefield use chain lightning addition foe stun ally well say stun freeze time stun freeze time lot quest side quest npc task lot different way complete task well still first play-through already plan class second one short coming relate quest specifically quest log difficult discern quest active part order visit npc do criterion quest game brake little bit place due good rest game ui include,"November 26, 2017",2 people found this review helpful
996,quite time get dragon age origins rpg feel game 1st game good feel great go deep game yet already feel great full voice act support think ace pretty much like open-ended game far great race-class system fully voice act playable undead race great music great combat system specially turn base combat downside far run around get back party member let go think join party ask leave wait specific location back find love dragon age origin also love x-com game provide fun world opinion 10,"September 16, 2017",2 people found this review helpful
997,sex skeleton pretend like curious,"December 29, 2017","2 people found this review helpful
4 people found this review funny"
998,quicksave quickload abuser 2017 real tho probably great rpg ever play flexible class system turn base combat second none ability cheese game skill tonne fun game set standard rpgs play future,"October 15, 2017",2 people found this review helpful
999,put hour already love gem rpg beautiful graphic great combat engage npc's good storyline definitive must fan fantasy genre rpg nut music help set's scene fit beautifully game ai rather smart quite difficult overcome battle persistence key big fan forgotten realm book game come close set true game,"September 15, 2017",2 people found this review helpful
1000,well-thought-out fun play game go back core make rpgs fun past publisher start push heavy-handed cumbersome fee-to-play model dlc loot crate etc multiplayer co-op incredibly satisfying game good job make turn combat riveting impactful strongly recommend anyone who's fan rpgs way use check game disappoint,"October 2, 2017",2 people found this review helpful
1001,deep immersive open end rpg iv ever play highly recommend rpg lover,"September 16, 2017",2 people found this review helpful
1002,game crash first time 70h gameplay use bug-report feature write loveletter larian studio even kid one best best game i've play 30 year,"November 24, 2017",2 people found this review helpful
1003,simply one best game play recent year easily goty 2017 end play single player campaign couple friend co-op campaign slaughter go simply much fun thing always go wrong someone always say wrong thing steal wrong thing attack wrong person much enjoyable chaos rpg ever remember would recommend solid single player rpg co-op rpg unsurpassed game would recommend anyone especially friend co-op,February 20,2 people found this review helpful
1004,early access review game potential become masterpiece strenghts first game enhance edition offer turn-based combat plenty elemental interaction make rain aoe stun blitz bolt create fire surface throw poison onto huge explosion etc play four party member either create character take one four full release six pre-made character first game lack story 2nd part much well regard much darker tone far story delivers fully grim entertain really complex also possibility party dialogue get different result talk different party member certain npcs enlagerns richness regard strogest point divinity origial sin always combat system second part add feature make everything even well aroumr fore physical magic damage break first order inflict status element like stun burn knock also height system range character use great range damage last least game full release 14th september game master mode basically develop play adventure divinity engine ui create campaign play friend another small feature arena mode explore combat system pre-defined character several map feature offer easy access multiplayer atm ver 250 hour already great game multiplayer work fine every time regard divinity original sin high order game highly enjoyable already year early access although miss feature full release two week away like calssic rpgs give challenge gameplay try game turn base combat tactical rpgs find great time gameplay 10 10 ui 10 sound 10 graphic 10 10 story 10,"August 26, 2017",2 people found this review helpful
1005,early access review even early access game beautiful well beautifully complex challenge compare first installment o take strength predecessor build weakness origin character backstories top optionally completely custom character origin character's individual story also main overarching story receive much attention love first game also choose race human lizard elves dwarf personal favorite undead whatever choose rest assure even race effect view treat world o top larian even dare go completely beyond conventional implement fully-fledged game master mode feature extremely interesting allow five player enjoy customly create campaign group four adventurer one game master create virtual equivalent good old pen paper roleplay experience every chance become best rpg year also one best rpgs period,"August 20, 2017",2 people found this review helpful
1006,divinity original sin ii great game challenge player exceptionally well main campaign full encounter enemy weakness exploit strengths fear must capable adapt strategy carefully pick battle otherwise run resurrection scroll quickly,February 4,2 people found this review helpful
1007,idea i'm edit okay eventually figure i've finish playthrough pro-tip lean guide much sort scout ahead quite quest make sure get xp reward could end really matter manage get need go anyway play game make decision go reload often alter decision make much fun second playthrough way trust gonna want second playtrhough game astound countless hour end,"December 2, 2017","2 people found this review helpful
1 person found this review funny"
1008,80 hour finish tutorial island witcher 2017,"September 24, 2017",2 people found this review helpful
1009,initiallty buy put steep learn curve refund couldnt get mind buy week later decide git gud havent regret since,"October 28, 2017",2 people found this review helpful
1010,talk skeleton stay dead 10 10 would talk enemy death,"September 25, 2017",2 people found this review helpful
1011,hard core pc gamer almost 18 year dos ii best strategy role play game ever play hand,"October 21, 2017",2 people found this review helpful
1012,take 25 hour get fort joy figure end game oh boy wrong literally best turn-based rpg i've ever play story amazing character well write alone deserve multiple play throughs combat cool graphic nice negative thing friend play co op 10 10 would steal griff,"September 20, 2017",2 people found this review helpful
1013,game year absolutely incredible,"October 12, 2017",2 people found this review helpful
1014,awesome game great character story great kleptomaniac wonderful voice act especially dog chicken voice 11 10,"November 23, 2017",2 people found this review helpful
1015,couple month since release still can't enough game original review game look almost complete act already plan follow playthroughs can't wait full release,"September 10, 2017",2 people found this review helpful
1016,one best game play long time finally game over-delivers era game really go toilet enjoy gem story 10 gameplay 10 graphic 10 creativity 10 10 polish 10 lack bug encounter elf skeleton human skeleton male coitus 10 10 something everyone game think character dialogue joke actually attract one-another jokingly go along banter later find character partook un-intended interaction leave wonder get level,"December 7, 2017",2 people found this review helpful
1017,little bit playtime wonderful piece i'm gonna write review graphics smooth good look detailed artwork even accurate painting i've get gallery steal painting lovely realistic desigend enemy ally little bit inaccurate come grind texture water blood combine effect gameplay like tactical gameplay need multiple try one fight game base round balance even play solo would play solo lot fun friend combine every status effect really fun curse electrify blood cloud storytelling character creation select tag character influence dialog option game game fully voice english good narrative voice addition every character also voice quest multiple ending entertaining plot twist resume i'd totally buy game,"November 14, 2017",2 people found this review helpful
1018,love divinity original sin still absolutely surprise second one game add depth addings race deep dialog take fight searously die often darksouls take good thing first game straighten weak spot also accomplish look beautiful look twice totally recommend game play friend coop personally enjoy play rpgs everyone decide,"September 23, 2017",2 people found this review helpful
1019,build pc game beautiful well write definitely easy everything seem carefully put together easily favorite game time many way approach game term character build team position dialogue etc possibility they're literally endless,January 16,2 people found this review helpful
1020,interest character fun combat system lot quest keep busy mention secret side thing convince yet play could emphasize enough frustrating game 10 10 would uninstall meme doge something something eminem rhyme whatever kid today want top-down dark souls tactical combat slash hack bottle bleach,February 23,2 people found this review helpful
1021,early access review buy game wont regret,"June 7, 2017",2 people found this review helpful
1022,close experience form videogame ever encounter,"October 15, 2017",2 people found this review helpful
1023,i'm close do game take little truly sink teeth game really glad wonderful rpg game pros incredibly depth much overwhelm fantastic story set great soundtrack vocal game whole ooze rich character dangerous reward combat fun friend around excellent rpg bug nothing game break story tell friend hard keep manually listen time realize someone talk they're already deep conversation miss 10 10 rpg fan play game point even right second put towards top list make time great game around get well company,"October 11, 2017",2 people found this review helpful
1024,amazing game spend countless hour friend many different way play main campaign os2 also come gamemaster mode make quick easy campaign editable fly game master play friend additionally separate download devs make tool use ot make main campaign available u use game age people time i'm sure see epic user-made campagins game labour love developer almost go bankrupt make first o still push i'm proud they've achieve,"November 24, 2017",2 people found this review helpful
1025,purchase log ton hour remastered first iteration game 36 hr 2nd one feel right homerun larian start say experience co-op game far load fun play good friend area highlight story telling vastly improve exceptional voice dialogue game industry wise ridiuclous amount option dialogue depend character skill tag rich orchestra sound bring back favorite rpgs old game gorgeous graphic superb scene incredibly detail brightly light beach environment dark dreary dungeon mood dark sombre overall clever writing add humor along way hud intuitive nothing new co-op share backpack screen something behold convenient combat intuitive high difficulty larian hold hand one major thing game obvious spoil without internet miss lot highly recommend play without read game make much good realer experience new type game repeat battle many time harder difficulty turn-based though best re-trying half fun learn previous mistake become essential win battle first go use perfect tactic really feel satisfy area improvement encounter minor bug learn spell show mage book finish successful dialogue creature click accident new dialogue lead fight stuff require reload game breaking occur infrequently environment manipulation incredible game allow player control fight well use however become bit much time blood water puddles--often make magic-type character useless since every attack hurt friend foe alike source spell great idea would nice able use per battle game day current game make hard accumulate source point skill truthfully really arent impressively op rarity lastly gold bartering system need hotfix bad need move slider hit exact gold value side without option go type value basic overlook summary look forward log many hour update review far around 30 hr recommend anyone love old-school new crpgs 1-4 group friend look great game co-op note require much focus dialogue reading chat recommend play stranger also prepare hr play time almost impossible make progress 1-2 hr playing congrats larian job well do one good rpg game play year would score os2 10,"September 15, 2017",2 people found this review helpful
1026,,February 2,2 people found this review helpful
1027,great,April 13,2 people found this review helpful
1028,good,"December 9, 2017",2 people found this review helpful
1029,probably best rpg ever play play often definitely pique interest rpg genre rpg game compare term quality would witcher,"December 12, 2017",2 people found this review helpful
1030,honestly one best game i've play think enjoy game similar style i've start different game i'm still certain yet find every bit content scenario game bring table first act game,"December 9, 2017",2 people found this review helpful
1031,first act marvelous set bar tactical-combat freedom gameplay fully fantastically voiced dialogue every character conceivable background motivation rpgs next level graphic despite clunky character potraits sound excellent detailled future rpgs let measure larian studio achieve last 50 game act3-5 sure seem bit rushed magic first act entirely go fade game become time time slightly annoy act still one best classical rpgs ever play please change either groupwide magic dmg physical dmg concept high difficulty make sense go mixed group one form armor enough,"December 16, 2017",2 people found this review helpful
1032,wow one best rpgs freedom play want time character creation screen great choice pre-made origin character lore deep world relationship quest go character class choose perhaps ifan rogue style fighter play pick mage grand warrior style freedom story deep reward allow generally play wish skip ahead come back avoid quest world rivellon much go make game hard put try friend make little difference,July 31,2 people found this review helpful
1033,finish game 21 sharp rock inventory,"November 22, 2017",2 people found this review helpful
1034,absolutely exceptional extremely immersive combat really fun everything great rpg game one can't recommend enough,"October 1, 2017",2 people found this review helpful
1035,20 way accomplish almost task eff able must approach another way hell maybe even ruin ability task can't skyrim toss face brick wall follow arrow coddle till win confetti load combination character build start yes start absolutely change thing later play sword-and-board warrior spell realize raise dead sling lightning hella bos cool pump point two stats use spell even get far enough yet heard way respec character entirely eventually worry grind new gameplays get want though that's always bad since many outcome every single encounter game can't see everything one go loads-a-loot literally defend wooden plank rope sheild knife stick that's actual craft name work way legendary unique weapon genuinely suck life enemy light fire p seamless multiplayer free-roam turn-based game damn near limitiations i've see far rope stick mp member together time travel wherever want talk fight etc worry snag buddy away task join freedom even world away fight ps still get first zone much content,"October 15, 2017",2 people found this review helpful
1036,one old codger play baldur's gate back day anyone even remotely enjoy kind old-school rpg absolutely love game advice try rush initially get impatient decide go look get starter island imagine disgrace find many way get starter island explore push envelope connect dot happen eventually nut shell sum impression succeed game early combat brutal explore build gear ability learn rope prevail time combat seem like whole world fire learn master chaos enviornment crush foe gelatinous goo well may enjoy old-school rpg love good story enjoy melt enemy gelatinous goo find good title divinity original sin,"September 22, 2017",2 people found this review helpful
1037,prior original sin first one old-school rpgs turn base combat really seem like could get boring soon begin play totally fell love series gameplay turn-based combat really allow great strategic depth especially original sin feel slow boring also improvement core gameplay mechanic make since original really make game look overall polished challenge therefore really recommend game everyone rpg-type game tactical combat surely strengths aware though high difficultys tactician especially require really use game's system craft get resonably easy say game certainly make die time anyway,"September 23, 2017","2 people found this review helpful
1 person found this review funny"
1038,first review want say havent even beat first chapter ill let people kind unsure game know make 10 different character do starting quest 10 time still love,"September 29, 2017",2 people found this review helpful
1039,could recommend game enough use controller change whole ui make good experience control scheme easy play partner friend prefer play reason play,"September 19, 2017",2 people found this review helpful
1040,whooooooooooah,"November 25, 2017",2 people found this review helpful
1041,never fan rpg genre game blow mind much every step take something new everything voice act add whole new depth game really pull combat tactical excite much go wrong fast everything go right best feeling ever also first game i've actually able kill child small thing almost game able accomplish would recommend anyone want get fantasy rpg genre never really find something stick one favourite game year thank larian incredible game 10 10,"November 26, 2017",2 people found this review helpful
1042,build sense intense frustration concentrated hate towards group enemy thus allow feeling relief ecstasy almost par opoids kill say enemy,July 2,2 people found this review helpful
1043,i'm simple man see favourite belgian game developer upvote really game great game feel play like classic rpg's past look game like baldur's gate neverwinter night larians divine divinity know i'm first original sin good something else something polished fun play unlike many new rpg's game doens't much handholding let explore world figure thing without much obvious spoonfeed also action weight thing play save seemingly unimportant npc early might come back bite later world quite interactable load thing lie around rummage steal also plenty environmental effect like puddle water blood give chance electrifiying anyone standing oil lit aflame poison let rain douse flame create steam obviously character also get wet rain campfire warm character effect certainly fun mix feel gimmicky like first original sin lastly quite importantly inhabitant world feel quite alive story unfold nicely dialogue top notch party member delightfully depth highly recommend rpg lover otherwise still rock solid game,"September 29, 2017",2 people found this review helpful
1044,survives attack kraken dy bar fight 10 10,"September 18, 2017","2 people found this review helpful
3 people found this review funny"
1045,far give good old baldur's gate feeling find hard stop playing rare feat day update review play far feel become classic edit one best game ever play reason play 1000 hour old less time small amount gaming time love give divinity original sin masterpiece,"October 1, 2017",2 people found this review helpful
1046,number one game many game allow anything want game limit love gm mode work campain friend play excited,"September 23, 2017",2 people found this review helpful
1047,play game hour introduction felt like say best damn game every play 10 10 would recommend simply amazing game that's i'm go say,"September 20, 2017",2 people found this review helpful
1048,something new great game level slow begining hard time find thing kill overall love,"October 20, 2017",2 people found this review helpful
1049,truely great game great mission side quest everyone everything voice someone love type game want read everything defently best,"November 19, 2017",2 people found this review helpful
1050,dude best thoughtful well design rpg maybe time impressed detail everywhere freedom live divinity original sin life way want live game hold hand tough laugh curse might cry best luck journey tell larain would pay 100,"September 21, 2017",2 people found this review helpful
1051,someone play first game also rpg masterpiece almost every regard fully recommend game improve every conceivable way original rpg's i've play elder scroll dragon age witcher kotor mass effect etc game say true absolute freedom diversity posibilities endless make replayabilty valid also incredibly unique fun character fantastic take aback differently npc's reacts one companion created character depend trait race beautiful graphic engage lore fantastic devs perfect co-op ever-interesting world rivellon explore hope see game live legendary new standard role playing game also low hour count play early access steam,"September 16, 2017",2 people found this review helpful
1052,well end game friend tell probabally best game ever play real deep involve story various number character history game decision background history game spend lot hour play try retry read discover steal hat npc find nice plot gameplay really fluid even dont like turned base game adapt system fight time eye blink need say get game mainly tha kind player like lore believe game awesome lore rich detail really wish make another divinty surelly friend would pre-buy get game become divine,July 2,2 people found this review helpful
1053,i'll yield none,June 25,"2 people found this review helpful
2 people found this review funny"
1054,play divinity sleep play divinity sleep finish game two hour later start,August 22,2 people found this review helpful
1055,perfect rgp,"September 19, 2017",2 people found this review helpful
1056,good electronic video game,"September 15, 2017",2 people found this review helpful
1057,game perfect balance strategic combat epic story choice matter ton customization close get video game like rpgs pas game rethink life,"December 22, 2017",2 people found this review helpful
1058,think could out-do first game i'm hop dlc,"September 15, 2017",2 people found this review helpful
1059,play rpgs story play strategy game tactical puzzle rpgs combat best okay distraction story point there's role-playing way avoid fight i'll usually take strategy game story thin trope-ridden veneer mostly ignore along come dos game rpgs story really really want finish alongside fight make detour take i'll still avoid fight persuasion roleplay like immersion playing clever character dos2 i'll loop back obtain objective plant many barrel oil ooze find next enemy con let run around light like roman candle take there's good funny moment gory creepy moments really really hard moment yikes crucial reveal lohse's story gutted even gutted hard-case guide quest that's say something heartwrenching choice need make there's moment finally kill someone who's irritate awhile turn chicken give final whack shout face explode something ahhh good time good time edit remove potential light spoiler lohse's quest never know,October 2,2 people found this review helpful
1060,rating 10 great old school style rpg fantastic time play game friend price quality worth acceptable absolutely worth wait sale low end med-range high end none minimum okay good fantastic easy medium hard short normal long bad okay good beautiful masterpiece bug destroy game lot bug bug barely none,April 2,2 people found this review helpful
1061,already ton review say everything bad good say game let tell story instead dreamy hair coco dwarf name dreamy hair coco despite name naught single hair head journey begin goal thus dreamy hair coco decide would find luscious hair befitting scalp name ala nothing ever go accord one desire thus begin story like capture sourcerer journey would quickly find toss conflict span age devious plot decade making threaten change everything know however alone would meet others hold power like sebille elf ranger read guide game release would know high damage build play constantly shove face boner bagins red lizard prince mage every bit stupid would imagine name gloks undead warrior hate god damn gut gloks together would set save world godwokens save world go easy task mean voidwoken ruthless assault manner evil foul however hard task dreamy hair coco would come upon try rescue world three idiot high calibur arrive land stick tutorial ship hour someone would keep attack every single guard think funny would eventually make way fort joy would find way dastardly place order embrace fate godwoken instead sebille start whine one thievery get spellbooks game hard boner bagins grandest lizard mages would proceed kill companion due friendly fire gloks seemingly innocent would slowly start reveal true nature time go bad however dreamy hair coco would eventually find skillbook call medusa head enable temporarily sprout snake-like hair mind least make headway goal finally meet god tell godwokens one may divine however decide would one claim namesake power come ultimate wish would finally grant gruelling battle alexander would board lady vengeance make way reaper's coast would learn wield master power however thing finally take turn bad sebille's cry finally make dreamy hair coco lose last precious strand hair would get thievery thing fine everyone get skillbooks even new equipment strong could handle anything throw however power price dreamy hair coco oh noble bald would fall prey thief mean would end steal every single person come across delay journey force reloads leave right would anger entire village sebille realize monster create incessant whining realize much time waste day try convince dreamy hair coco see light dreamy hair coco noble always bald would hear plea friend swore steal longer day forth gloks however plan see profit dreamy hair coco make share decide would pick thievery without tell anyone journey magnitude truly find gloks find piece ing greedy meantime boner bagins learn secret talent someone exact stature name prestige could gain gain ability die every battle matter utterly useless newfound resolve gear greed skill four would continue journey become master source leave behind reaper's coast coast rest journey nameless isle unfortunately bump road never end soon would face new crisis unlike boner bagins practically use fight long time ensure every fight start enemy side get angry sebille's constant bragging wanting share spotlight gloks steal equipment exploit gold-bag trick deny real thief would also start contribute fair share fight dreamy hair coco dreamy thus always useful boner bagins would decide arcane art long destine rogue instead hear wind chatter name cry dagger thirst blood enemy would fully embrace new-found role birthright begin never lose beat transition bright burn fire darkness shadow agility like fox reflex like mongoose sadly still die constantly stay useless rest story finally arrive arx ultimately final battle learn would put test guide hand fate dreamy hair coco would find last one standing close bring closure last ounce strength dreamy hair coco unleash everything companion lay lifeless around one person could ascend become divine sit throne throne make wish realize get grow hair option divine pick one three bore option instead sigh think guess good get wig brace conclusion see choice yield world fight hard realize companion actually lifeless talk among hey can't see god damn cutscene say one wtf buggy game can't anything say another realizing divine however ignore go view world would come pass rule instance however would finally realize along already true divine one hold power everything yet seemingly always weak frail none boner bagins control save game file would shut server log instantly finally get tire none would ever get chance see happen end dreamy hair coco well say finally realize existence face ripper could make hair way embrace medusa head look whatever case larian please fix god damn cut scene end cut halfway someone shut server god damn want play game see hell happen end thanks,"October 13, 2017","2 people found this review helpful
1 person found this review funny"
1062,best game 2017,"November 22, 2017",2 people found this review helpful
1063,probably great rpg ever play never find play game boring tedious still feel like i've scratch surface everything voice act gritty mechanic game much thought passion put game beat even witcher,March 27,2 people found this review helpful
1064,first review i'm go give ol college try pro interesting character decision matter dont need play os1 enjoy game player os1 easter egg lighthearted dark time voice narrator character every rpg need one go voiced cant go back read block text con bug performance issue sadness end kind get finish really good book immediate sequel one game time credit roll want give devs stand ovation want front row seat main story use fane main character want amazing rich personal story pick lohse want revenge redemption tale pick ifan sebille beast want experience disgraced noble's rise power pick red prince,January 7,2 people found this review helpful
1065,endlessly impressive con game time feel lose know move also good moment make think play game appreciate,"November 2, 2017",2 people found this review helpful
1066,i'm generally fan turn-based game general level strategy available game make fall love different extremely well-written story amount choice make astound workshop feature add endless possibility make continue tinker game game perfect pen paper dungeon dragon videogame version heck amazing time play friend easily become one favorite game can't wait see larian studio come next,May 21,2 people found this review helpful
1067,rpg feel like could go back actually play differently hurt every single conversation write care detail one game steam truly earn story-rich tag easily satisfying way play take perk let talk animal zero regret spend money buy keep eye open see larian next,January 7,2 people found this review helpful
1068,mean transform even strong enemy chicken say like game especially pen paper fan freedom mechanic game close thing like half party fight monster half try steal every single trader town fool around like get drunk pub want make tank character dangerous necromancer would make even lich king proud even distract rich trader one character talk rest crew steal everything im talk heist life aware new game like gonna reload many time battle cause even normal mode enemy would give hard time rush every battle without thinking strategy also remember every quest go smooth without even break sweat think smart gonna hell time try survive battle player 50 hour tip new player dont forget get bedroll start game bedroll somewhere inside ship take use battle need replenish health inifinite us dont waste gold resurrection scroll gonna find plenty act gonna enough gold buy last least tip wanna keep party member act make sure chainlinked fight together last part act find hard way enjoy,April 25,2 people found this review helpful
1069,game year 2017 hand immersive beautiful surroundings match wonderful story voice acting best do conversation option unique person thing come meet combat fluid fun reactive environment many skill character build choose multiplayer experience even entertaining environmental effect take place battlefield freeze friend enemy extra adrenaline rush 10 10 would recommend rpg fan,"September 26, 2017",2 people found this review helpful
1070,can't recommend game enough excellent voice act attention detail write gameplay graphic fully co-opable story people game master dnd-esque mode design play adventure group friend editor mod make new area mod support via workshop normally get suck rpgs story one special larian studio pour love show also unnecessary drm game show like witcher drm need happen content unquestionably consumer-favored,"September 18, 2017",2 people found this review helpful
1071,worst fps game year,"November 28, 2017",2 people found this review helpful
1072,oh looord good,"November 27, 2017",2 people found this review helpful
1073,great game,January 8,2 people found this review helpful
1074,expect think original sin even good predecessor larian goodness time gripping initial 15 hour writing quest design impeccable even good real weight game can't help fascinate game world feel compare dark soul recently game treat like adult make cheap attempt please say rpg year thank larian studio reinvigorate,"September 22, 2017",2 people found this review helpful
1075,think divinity original sin ok hesitant pay much one wow divinity original sin worth every penny havent beaten yet 52 hour chapter hear amazing soundtrack incredible story gameplay give love first game less hat homework damn game,January 3,2 people found this review helpful
1076,amaze play far combat feel fluid great artistic presentation well write fun character controller integration excellent style game con far much fire combat great,"November 25, 2017",2 people found this review helpful
1077,perfect rpg gamers dream long they've production,"September 28, 2017",2 people found this review helpful
1078,dwarfen summoners apocalypse say game ridiculously good like game like baldur's gate classic rpg really love game give much freedom great joke clever dialog turn base fight blast literally ready sink ton hour game,"November 23, 2017",2 people found this review helpful
1079,couple month since release still can't enough game original review game look almost complete act already plan follow playthroughs can't wait full release,"September 10, 2017",2 people found this review helpful
1080,one best game play long time finally game over-delivers era game really go toilet enjoy gem story 10 gameplay 10 graphic 10 creativity 10 10 polish 10 lack bug encounter elf skeleton human skeleton male coitus 10 10 something everyone game think character dialogue joke actually attract one-another jokingly go along banter later find character partook un-intended interaction leave wonder get level,"December 7, 2017",2 people found this review helpful
